,CUSTNO,GENDER,AGE,가공_avg,가구/인테_avg,일상_avg,스포츠_avg,패션잡화_avg,교육/문화_avg,기타_avg,가전_avg,의류_avg,신선_avg,의약품_avg,사치품_avg,avg_grade,food_grade,fun_grade,etc_grade,fresh_grade,fashion_grade,necce_grade,sport_grade,stuff_grade,digital_grade,edu_grade,high_grade,medi_grade,fre_grade,R_grade,target_grade
16196,16199,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,2.0,1.0,1.0,2.0,1.0,5.0,5.0,4.0,1.0,4.0,0.0,1.0,2.0,0.0,3.0,5.0,0.0
16197,16200,1.0,3.0,1.0,1.0,3.0,4.0,1.0,5.0,4.0,0.0,2.0,4.0,0.0,0.0,2.0,2.0,4.0,5.0,5.0,5.0,2.0,5.0,5.0,0.0,3.0,0.0,5.0,1.0,4.0,1.0
16198,16201,0.0,6.0,1.0,1.0,4.0,0.0,1.0,4.0,3.0,3.0,1.0,4.0,1.0,0.0,1.0,4.0,2.0,2.0,2.0,1.0,5.0,0.0,1.0,1.0,6.0,0.0,2.0,2.0,5.0,1.0
16199,16202,1.0,4.0,4.0,3.0,8.0,5.0,4.0,0.0,1.0,5.0,5.0,7.0,0.0,4.0,6.0,6.0,1.0,2.0,3.0,3.0,3.0,3.0,6.0,2.0,1.0,6.0,0.0,2.0,5.0,0.0
16200,16203,0.0,3.0,1.0,1.0,4.0,1.0,1.0,7.0,4.0,0.0,1.0,4.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,0.0,6.0,0.0,3.0,1.0,4.0,0.0
16201,16204,1.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,1.0,5.0,1.0
16202,16205,1.0,3.0,4.0,2.0,5.0,5.0,4.0,5.0,4.0,0.0,5.0,7.0,0.0,2.0,2.0,5.0,2.0,5.0,5.0,5.0,2.0,6.0,2.0,0.0,3.0,1.0,0.0,2.0,4.0,0.0
16204,16207,0.0,5.0,4.0,4.0,2.0,3.0,4.0,0.0,0.0,8.0,5.0,5.0,0.0,4.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,5.0,6.0,5.0,0.0,5.0,1.0,6.0,5.0,1.0
16205,16208,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,5.0,1.0,5.0,0.0,5.0,2.0,4.0,0.0
16206,16209,1.0,4.0,4.0,0.0,5.0,5.0,4.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,3.0,2.0,2.0,5.0,0.0,5.0,0.0,0.0,5.0,5.0,0.0
16207,16210,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,5.0,0.0,0.0,2.0,2.0,1.0,6.0,2.0,5.0,5.0,3.0,5.0,0.0,6.0,0.0,0.0,2.0,4.0,0.0
16208,16211,1.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,5.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,2.0,5.0,0.0,0.0,2.0,5.0,0.0
16209,16212,1.0,4.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,5.0,4.0,1.0,0.0,1.0,5.0,1.0,0.0,5.0,0.0,4.0,0.0,0.0,1.0,5.0,1.0
16210,16213,1.0,5.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,4.0,1.0,5.0,0.0,2.0,0.0,0.0,1.0,5.0,1.0
16211,16214,1.0,4.0,1.0,3.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,0.0,0.0,2.0,5.0,3.0,5.0,2.0,4.0,5.0,2.0,2.0,2.0,4.0,0.0,0.0,1.0,5.0,1.0
16212,16215,1.0,3.0,1.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,5.0,3.0,3.0,2.0,4.0,4.0,0.0,0.0,1.0,6.0,1.0,2.0,1.0,0.0,4.0,1.0,5.0,6.0,5.0,1.0
16213,16216,1.0,5.0,1.0,1.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,5.0,5.0,0.0,4.0,0.0,3.0,4.0,4.0,1.0
16214,16217,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,0.0,4.0,0.0,0.0,1.0,5.0,1.0,3.0,1.0
16215,16218,1.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,2.0,2.0,4.0,3.0,0.0,1.0,1.0,5.0,0.0,5.0,4.0,2.0,5.0,2.0,2.0,4.0,0.0,6.0,5.0,5.0,0.0
16216,16219,1.0,3.0,4.0,4.0,8.0,5.0,2.0,5.0,1.0,5.0,5.0,6.0,0.0,6.0,3.0,6.0,6.0,2.0,6.0,6.0,3.0,2.0,5.0,3.0,2.0,5.0,0.0,4.0,3.0,1.0
16217,16220,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,3.0,2.0,5.0,2.0,4.0,5.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,6.0,2.0,4.0,0.0
16218,16221,1.0,5.0,1.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0,4.0,2.0,3.0,2.0,1.0,2.0,0.0,2.0,2.0,5.0,1.0,2.0,0.0,5.0,5.0,5.0,1.0,5.0,0.0
16219,16222,1.0,4.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,5.0,5.0,2.0,1.0,2.0,1.0,2.0,0.0,4.0,0.0,5.0,1.0,5.0,0.0
16220,16223,1.0,5.0,1.0,1.0,4.0,1.0,2.0,1.0,0.0,1.0,3.0,4.0,0.0,2.0,5.0,2.0,5.0,0.0,2.0,6.0,5.0,5.0,2.0,1.0,5.0,5.0,0.0,1.0,4.0,0.0
16221,16224,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,5.0,5.0,1.0,2.0,1.0,5.0,1.0,5.0,0.0,2.0,0.0,4.0,2.0,4.0,0.0
16222,16225,1.0,4.0,1.0,0.0,4.0,1.0,1.0,5.0,4.0,0.0,3.0,4.0,1.0,0.0,2.0,1.0,1.0,4.0,5.0,2.0,4.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,4.0,0.0
16223,16226,1.0,3.0,4.0,3.0,4.0,2.0,3.0,7.0,0.0,0.0,5.0,6.0,0.0,2.0,1.0,5.0,5.0,0.0,5.0,2.0,5.0,2.0,5.0,0.0,3.0,1.0,0.0,5.0,4.0,1.0
16224,16227,1.0,5.0,1.0,3.0,4.0,5.0,2.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,5.0,4.0,4.0,0.0,5.0,5.0,5.0,2.0,5.0,0.0,4.0,1.0,0.0,1.0,5.0,1.0
16225,16228,1.0,4.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,2.0,4.0,2.0,4.0,4.0,4.0,5.0,2.0,1.0,0.0,5.0,0.0,5.0,1.0,5.0,0.0
16226,16229,1.0,5.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,4.0,4.0,1.0,0.0,1.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,5.0,1.0
16227,16230,0.0,5.0,3.0,3.0,7.0,5.0,1.0,0.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,5.0,5.0,0.0,5.0,2.0,3.0,3.0,5.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0
16228,16231,0.0,4.0,4.0,1.0,7.0,6.0,5.0,0.0,0.0,3.0,5.0,7.0,0.0,8.0,3.0,6.0,2.0,0.0,3.0,6.0,3.0,3.0,6.0,6.0,0.0,3.0,0.0,2.0,4.0,0.0
16229,16232,1.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,2.0,4.0,4.0,3.0,2.0,1.0,4.0,5.0,2.0,2.0,1.0,4.0,1.0,1.0,6.0,2.0,2.0,3.0,4.0,0.0
16230,16233,1.0,4.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,5.0,5.0,1.0,2.0,0.0,5.0,0.0,0.0,2.0,5.0,1.0
16231,16234,0.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,7.0,1.0,1.0,4.0,3.0,0.0,2.0,2.0,5.0,3.0,5.0,5.0,2.0,5.0,2.0,1.0,2.0,0.0,5.0,2.0,5.0,0.0
16232,16235,0.0,2.0,3.0,5.0,4.0,5.0,1.0,1.0,0.0,8.0,5.0,4.0,1.0,2.0,5.0,2.0,6.0,0.0,2.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,2.0,5.0,5.0,1.0
16233,16236,0.0,3.0,2.0,5.0,1.0,5.0,5.0,7.0,0.0,3.0,5.0,4.0,1.0,6.0,6.0,6.0,2.0,0.0,1.0,5.0,5.0,6.0,6.0,3.0,6.0,6.0,1.0,5.0,4.0,1.0
16234,16237,1.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,2.0,5.0,1.0,1.0,4.0,1.0,1.0,0.0,5.0,0.0,2.0,4.0,4.0,1.0
16235,16238,1.0,3.0,4.0,8.0,8.0,8.0,1.0,0.0,0.0,3.0,5.0,7.0,0.0,6.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,6.0,3.0,2.0,0.0,3.0,0.0,1.0,4.0,0.0
16236,16239,1.0,4.0,1.0,1.0,4.0,0.0,3.0,2.0,4.0,0.0,2.0,4.0,3.0,0.0,2.0,5.0,1.0,2.0,2.0,5.0,2.0,0.0,5.0,0.0,2.0,0.0,5.0,1.0,5.0,0.0
16237,16240,0.0,3.0,1.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,5.0,5.0,4.0,0.0,2.0,6.0,0.0,0.0,2.0,2.0,2.0,5.0,2.0,0.0,5.0,0.0,6.0,2.0,5.0,0.0
16238,16241,1.0,5.0,2.0,5.0,2.0,6.0,4.0,5.0,4.0,5.0,5.0,4.0,1.0,2.0,3.0,5.0,3.0,6.0,5.0,3.0,5.0,2.0,3.0,6.0,5.0,2.0,4.0,6.0,4.0,0.0
16239,16242,1.0,4.0,1.0,0.0,4.0,3.0,3.0,3.0,0.0,0.0,5.0,4.0,1.0,0.0,2.0,1.0,4.0,0.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,4.0,5.0,5.0,1.0
16240,16243,0.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,0.0,2.0,4.0,3.0,0.0,2.0,4.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,0.0,3.0,0.0,5.0,1.0,5.0,1.0
16241,16244,1.0,4.0,1.0,0.0,4.0,1.0,1.0,1.0,5.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,2.0,6.0,1.0,5.0,5.0,1.0,5.0,0.0,4.0,0.0,0.0,2.0,4.0,1.0
16242,16245,1.0,4.0,1.0,1.0,2.0,4.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,5.0,0.0,6.0,2.0,4.0,0.0
16243,16246,1.0,3.0,1.0,0.0,3.0,2.0,1.0,4.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,5.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,5.0,0.0
16244,16247,1.0,3.0,1.0,0.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,5.0,2.0,6.0,5.0,1.0
16245,16248,1.0,4.0,1.0,0.0,4.0,4.0,2.0,2.0,6.0,0.0,1.0,4.0,4.0,1.0,5.0,5.0,0.0,6.0,5.0,5.0,5.0,5.0,2.0,0.0,6.0,4.0,6.0,1.0,4.0,1.0
16246,16249,1.0,4.0,3.0,8.0,3.0,5.0,3.0,2.0,0.0,3.0,5.0,7.0,3.0,4.0,2.0,2.0,5.0,0.0,5.0,6.0,2.0,3.0,5.0,3.0,2.0,2.0,2.0,6.0,4.0,0.0
16247,16250,1.0,4.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,4.0,4.0,2.0,0.0,2.0,0.0,4.0,1.0,4.0,1.0
16248,16251,1.0,4.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,4.0,2.0,0.0,2.0,6.0,5.0,1.0
16249,16252,1.0,4.0,4.0,6.0,5.0,5.0,1.0,4.0,0.0,3.0,5.0,7.0,1.0,0.0,5.0,5.0,6.0,0.0,5.0,2.0,5.0,2.0,2.0,6.0,3.0,0.0,1.0,2.0,5.0,1.0
16250,16253,1.0,4.0,4.0,5.0,4.0,3.0,2.0,3.0,0.0,0.0,5.0,7.0,0.0,0.0,4.0,2.0,5.0,0.0,6.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,2.0,5.0,1.0
16251,16254,1.0,4.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,0.0,5.0,1.0,2.0,2.0,5.0,5.0,1.0,4.0,5.0,2.0,2.0,0.0,2.0,2.0,4.0,1.0
16252,16255,1.0,4.0,1.0,1.0,3.0,2.0,1.0,3.0,4.0,0.0,1.0,4.0,1.0,2.0,5.0,5.0,1.0,5.0,2.0,1.0,2.0,2.0,2.0,0.0,5.0,2.0,4.0,1.0,4.0,0.0
16253,16256,1.0,2.0,3.0,1.0,4.0,5.0,4.0,5.0,0.0,3.0,5.0,4.0,0.0,2.0,2.0,5.0,1.0,0.0,5.0,5.0,5.0,3.0,2.0,2.0,5.0,1.0,0.0,4.0,4.0,0.0
16254,16257,1.0,5.0,4.0,5.0,3.0,5.0,1.0,0.0,0.0,8.0,5.0,7.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,6.0,2.0,3.0,5.0,3.0,0.0,2.0,5.0,4.0,5.0,0.0
16255,16258,1.0,3.0,1.0,1.0,2.0,0.0,1.0,3.0,4.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0
16256,16259,1.0,5.0,1.0,8.0,5.0,6.0,4.0,3.0,0.0,0.0,5.0,6.0,1.0,6.0,3.0,3.0,3.0,0.0,6.0,6.0,3.0,6.0,6.0,0.0,3.0,6.0,4.0,2.0,3.0,0.0
16257,16260,1.0,4.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0,1.0,2.0,1.0,0.0,4.0,2.0,2.0,1.0,4.0,1.0,5.0,0.0,5.0,1.0,4.0,0.0
16258,16261,0.0,5.0,2.0,7.0,3.0,3.0,1.0,2.0,1.0,8.0,1.0,5.0,1.0,0.0,2.0,5.0,3.0,2.0,5.0,2.0,5.0,5.0,2.0,5.0,2.0,0.0,2.0,6.0,5.0,1.0
16259,16262,1.0,4.0,3.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,4.0,0.0,2.0,2.0,5.0,1.0,4.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0
16260,16263,1.0,5.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,0.0,1.0,4.0,5.0,0.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,4.0,5.0,0.0,5.0,0.0,6.0,4.0,5.0,1.0
16261,16264,1.0,2.0,2.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,5.0,0.0,4.0,2.0,2.0,4.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,5.0,2.0,5.0,1.0,4.0,0.0
16262,16265,1.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,0.0,0.0,5.0,7.0,0.0,2.0,2.0,2.0,6.0,0.0,2.0,5.0,6.0,3.0,5.0,0.0,6.0,2.0,0.0,1.0,4.0,1.0
16263,16266,1.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0
16264,16267,1.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0,1.0,0.0,4.0,0.0,2.0,3.0,5.0,0.0
16265,16268,1.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,5.0,0.0,0.0,6.0,5.0,0.0
16266,16269,1.0,3.0,3.0,1.0,1.0,5.0,3.0,5.0,3.0,5.0,5.0,6.0,2.0,4.0,5.0,2.0,6.0,4.0,3.0,5.0,5.0,2.0,5.0,6.0,3.0,5.0,5.0,6.0,4.0,1.0
16267,16270,1.0,3.0,2.0,1.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,4.0,5.0,3.0,5.0,0.0
16268,16271,0.0,3.0,4.0,8.0,8.0,5.0,1.0,2.0,0.0,3.0,5.0,7.0,0.0,4.0,5.0,3.0,2.0,0.0,3.0,5.0,6.0,3.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0
16269,16272,1.0,4.0,1.0,1.0,4.0,5.0,2.0,3.0,3.0,1.0,2.0,4.0,0.0,0.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,6.0,2.0,1.0,6.0,0.0,0.0,5.0,5.0,1.0
16270,16273,1.0,4.0,1.0,1.0,4.0,4.0,4.0,0.0,1.0,3.0,4.0,4.0,3.0,1.0,1.0,5.0,5.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,4.0,0.0
16271,16274,1.0,5.0,1.0,2.0,4.0,0.0,3.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,1.0,5.0,5.0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,5.0,0.0
16272,16275,1.0,4.0,2.0,4.0,4.0,5.0,5.0,1.0,0.0,0.0,5.0,2.0,0.0,4.0,3.0,5.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0,0.0,1.0,4.0,0.0,5.0,4.0,1.0
16273,16276,1.0,4.0,1.0,2.0,4.0,5.0,2.0,1.0,5.0,1.0,5.0,4.0,0.0,0.0,1.0,5.0,2.0,6.0,4.0,5.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0
16274,16277,0.0,3.0,4.0,0.0,8.0,5.0,1.0,2.0,0.0,3.0,5.0,7.0,0.0,4.0,5.0,6.0,0.0,0.0,6.0,5.0,6.0,2.0,6.0,5.0,5.0,5.0,0.0,5.0,4.0,1.0
16275,16278,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,4.0,4.0,0.0,1.0,4.0,4.0,1.0,4.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0
16276,16279,1.0,6.0,1.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,6.0,4.0,3.0,0.0,2.0,5.0,2.0,0.0,2.0,3.0,5.0,2.0,3.0,0.0,0.0,0.0,6.0,2.0,4.0,0.0
16277,16280,1.0,4.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0,5.0,1.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,6.0,4.0,1.0
16278,16281,0.0,4.0,3.0,3.0,8.0,6.0,4.0,6.0,0.0,8.0,5.0,5.0,0.0,6.0,3.0,3.0,3.0,0.0,2.0,2.0,3.0,2.0,2.0,3.0,6.0,6.0,0.0,4.0,3.0,0.0
16279,16282,1.0,5.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,2.0,6.0,2.0,5.0,5.0,2.0,5.0,0.0,3.0,0.0,0.0,3.0,5.0,0.0
16280,16283,0.0,4.0,4.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,6.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0
16281,16284,0.0,4.0,1.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,5.0,4.0,2.0,0.0,2.0,5.0,3.0,4.0,2.0,6.0,2.0,0.0,5.0,0.0,2.0,0.0,5.0,1.0,5.0,1.0
16282,16285,1.0,3.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,4.0,0.0,4.0,2.0,1.0,5.0,1.0,4.0,2.0,0.0,1.0,6.0,5.0,1.0
16283,16286,1.0,5.0,1.0,1.0,4.0,2.0,3.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,5.0,5.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0
16284,16287,0.0,5.0,1.0,1.0,2.0,6.0,1.0,1.0,2.0,3.0,5.0,4.0,4.0,2.0,2.0,1.0,2.0,5.0,5.0,6.0,5.0,5.0,1.0,5.0,1.0,1.0,2.0,1.0,5.0,0.0
16285,16288,0.0,2.0,4.0,5.0,4.0,5.0,1.0,2.0,0.0,5.0,5.0,7.0,0.0,4.0,3.0,6.0,5.0,0.0,6.0,3.0,6.0,2.0,3.0,5.0,3.0,5.0,0.0,2.0,5.0,0.0
16286,16289,1.0,3.0,3.0,5.0,5.0,5.0,1.0,4.0,1.0,7.0,5.0,6.0,0.0,6.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,5.0,5.0,2.0,6.0,3.0,0.0,2.0,5.0,0.0
16287,16290,1.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0
16288,16291,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,4.0,2.0,0.0,2.0,1.0,1.0,2.0,5.0,4.0,1.0,1.0,1.0,0.0,5.0,0.0,4.0,1.0,4.0,0.0
16289,16292,0.0,3.0,4.0,5.0,7.0,6.0,3.0,5.0,0.0,3.0,5.0,7.0,0.0,4.0,2.0,3.0,6.0,0.0,5.0,2.0,5.0,3.0,6.0,5.0,6.0,2.0,0.0,4.0,5.0,0.0
16290,16293,1.0,3.0,1.0,0.0,3.0,1.0,2.0,6.0,5.0,0.0,1.0,4.0,0.0,1.0,2.0,5.0,0.0,2.0,4.0,4.0,2.0,1.0,5.0,0.0,3.0,1.0,0.0,5.0,5.0,1.0
16291,16294,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0,2.0,4.0,4.0,0.0,2.0,1.0,1.0,5.0,4.0,1.0,5.0,0.0,5.0,1.0,5.0,0.0
16292,16295,0.0,3.0,1.0,0.0,3.0,0.0,1.0,3.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,5.0,5.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0
16293,16296,0.0,4.0,1.0,3.0,4.0,1.0,3.0,7.0,4.0,3.0,2.0,5.0,0.0,4.0,2.0,2.0,5.0,5.0,4.0,2.0,2.0,2.0,5.0,5.0,6.0,4.0,0.0,6.0,5.0,1.0
16294,16297,1.0,4.0,1.0,1.0,4.0,6.0,5.0,1.0,0.0,5.0,5.0,6.0,0.0,6.0,6.0,2.0,5.0,0.0,6.0,6.0,6.0,3.0,6.0,5.0,2.0,6.0,4.0,6.0,5.0,0.0
16295,16298,1.0,4.0,1.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,4.0,1.0,4.0,0.0,2.0,0.0,0.0,2.0,4.0,1.0
16296,16299,0.0,4.0,1.0,0.0,4.0,5.0,2.0,7.0,1.0,0.0,2.0,4.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,0.0,3.0,0.0,5.0,1.0,4.0,1.0
16297,16300,1.0,5.0,4.0,3.0,2.0,5.0,1.0,0.0,0.0,5.0,5.0,5.0,1.0,4.0,1.0,2.0,5.0,0.0,2.0,5.0,2.0,2.0,6.0,6.0,4.0,4.0,5.0,5.0,5.0,1.0
16298,16301,1.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,6.0,5.0,0.0
16299,16302,1.0,6.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,0.0,1.0,4.0,4.0,0.0,2.0,2.0,2.0,6.0,2.0,2.0,5.0,6.0,1.0,0.0,2.0,0.0,2.0,5.0,5.0,1.0
16300,16303,1.0,6.0,1.0,2.0,4.0,1.0,1.0,7.0,4.0,3.0,2.0,4.0,2.0,0.0,2.0,5.0,5.0,5.0,4.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,4.0,6.0,4.0,0.0
16301,16304,1.0,2.0,4.0,0.0,8.0,2.0,4.0,1.0,1.0,0.0,5.0,4.0,0.0,4.0,2.0,2.0,2.0,1.0,1.0,5.0,3.0,5.0,6.0,0.0,1.0,2.0,0.0,5.0,5.0,0.0
16302,16305,0.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,5.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0
16303,16306,1.0,4.0,4.0,3.0,7.0,5.0,6.0,0.0,0.0,5.0,5.0,7.0,0.0,6.0,3.0,3.0,2.0,0.0,3.0,3.0,3.0,2.0,3.0,5.0,1.0,2.0,0.0,2.0,5.0,0.0
16304,16307,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,4.0,4.0,4.0,0.0,2.0,1.0,5.0,5.0,5.0,0.0,4.0,0.0,2.0,1.0,5.0,0.0
16305,16308,0.0,2.0,3.0,0.0,5.0,3.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,2.0,4.0,0.0,4.0,2.0,0.0,5.0,1.0,4.0,1.0
